VPOP,AKT,AKTi,AKTi_blood,AKTi_C,AKTi_gut,BRAF,CELLS,CRAF,ERK,ERKi,ERKi_blood,ERKi_C,ERKi_gut,FB1,FB2,FB3,FB4,MEK,MEKi,MEKi_blood,MEKi_C,MEKi_gut,MEKi_V3,PI3K,RAFi,RAFi_blood,RAFi_C,RAFi_gut,RAS,RTK1,RTK1i,RTK1i_blood,RTK1i_C,RTK1i_gut,RTK2,RTK3,S6,TD1,AKTb,AKTt,BRAFb,BRAFt,CRAFb,CRAFt,dmax,ERKb,ERKt,F1,F2,F3,F4,F5,G13,G14,G23,G24,G33,G34,Gspry,Gdusp,k1,k2,k3,k4,k5,k6,k7,k8,ka1,ka2,ka3,ka4,ka5,ke1,ke2,ke3,ke4,ke5,kFB1,kFB2,kFB3,kFB4,kg,ki1,ki2,ki3,ki4,ki5,MEKb,MEKt,p1,p2,p3,p4,p5,PI3Kb,PI3Kt,q2,r1,r2,r3,r4,r5,RASb,RASt,RTK1b,RTK1t,RTK2b,RTK2t,RTK3b,RTK3t,S6b,S6t,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tauFB1,tauFB2,tauFB3,tauFB4,taug,taui1,taui2,taui3,taui4,taui5,umax,V1,V2,V3,V3b,V4,V5,Vmax,wOR,wRAS,PW
452,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,1.006959995,0.040005406,0,1,1,1,1,1,1,0.690247802,0,0,0,0,0,1,0.152946741,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.014581442,0.372447132,1,1,1,1,1,0.088471822,1,210,3.435989897,1.167725843,0.959576785,1,10,0.199314802,1.004647927,0,0.004195657,0,0.002238666,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,1,0.831784916,0.000179637
453,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,0.92100729,0.035853367,0,1,1,1,1,1,1,1,0,0,0,0,0,0.138713846,0.779539573,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.003367501,6.88056671,1,1,1,1,1,0.002772997,1,210,3.435989897,1.167725843,0.959576785,1,10,0.177556985,1.306011446,0,0.066395401,0,0.028138273,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.973721392,0.927882523,0
454,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,2.417698659,0,1.09465045,0.043761521,0,1,1,1,1,1,1,0.350250545,0,0,0,0,0,1,0.469006139,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.266294237,3.214600856,1,1,1,1,1,1.064262302,1.064262302,210,3.435989897,1.167725843,0.959576785,1,10,0.083345422,0.969985897,0,0.059854136,0,0.025596634,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.953531981,0.954850209,0
455,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,3.25619912,0,0.905859891,0.043255515,0,1,1,1,1,1,1,1,0,0,0,0,0,0.659001895,0.168068685,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.014302796,0.63225624,1,1,1,1,1,0.000997989,1,210,3.435989897,1.167725843,0.959576785,1,10,0.005971497,1.807621521,0,0.103336958,0,0.505802386,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,1,0.909181931,0
456,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,0.978018347,0.033284382,0,1,1,1,1,1,1,0.043189267,0,0,0,0,0,1,0.639429144,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.014271289,1.078188073,1,1,1,1,1,0.048424355,1,210,3.435989897,1.167725843,0.959576785,1,10,0.081820438,1.390813996,0,0.100783961,0,0.007159519,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.853150631,0.737922826,4.92263E-12
457,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,2.259183657,0,1.094674607,0.044084585,0,1,1,1,1,1,1,0.747657965,0,0,0,0,0,0.096995431,0.074445241,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.002902759,0.513117001,1,1,1,1,1,0.002702415,1,210,3.435989897,1.167725843,0.959576785,1,10,0.116255339,2.519548369,0,1.928004178,0,0.342493335,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.977597783,0.73231853,0
458,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.962290947,0,0.942537394,0.041671304,0,1,1,1,1,1,1,0.080192578,0,0,0,0,0,0.206286897,1,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.147417363,0.36799693,1,1,1,1,1,0.053242894,1,210,3.435989897,1.167725843,0.959576785,1,10,0.016528685,11.33169151,0,0.294462061,0,0.012691562,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.986389148,0.859444643,0
459,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,0.941748428,0.04261727,0,1,1,1,1,1,1,0.163131931,0,0,0,0,0,1,0.646660972,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.003671006,0.263023962,1,1,1,1,1,0.02157622,1,210,3.435989897,1.167725843,0.959576785,1,10,0.01427204,0.206002299,0,12.04711374,0,0.040555915,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.978429469,0.857000957,0.000179637
460,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,3.471089806,0,1.142178861,0.034186312,0,1,1,1,1,1,1,0.059773221,0,0,0,0,0,0.215305136,0.430468177,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.000240935,2.858407643,1,1,1,1,1,0.019636574,1,210,3.435989897,1.167725843,0.959576785,1,10,0.064702016,2.562363979,0,0.583492297,0,0.000415635,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.861935504,0.848910799,0
461,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,1.004244667,0.040050846,0,1,1,1,1,1,1,0.686548764,0,0,0,0,0,1,0.221604353,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.003076939,3.995718273,1,1,1,1,1,0.009959984,1,210,3.435989897,1.167725843,0.959576785,1,10,0.007696818,0.383768701,0,0.15353024,0,1.09230441,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.910577267,0.826842158,4.04524E-13
462,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,1.386100493,0.042891928,0,1,1,1,1,1,1,0.162984268,0,0,0,0,0,0.548079571,0.604349747,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.000395218,0.532506877,1,1,1,1,1,0.100781358,1,210,3.435989897,1.167725843,0.959576785,1,10,0.055628576,10.30374548,0,1.250959965,0,0.014400164,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,1,0.797847994,0
463,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,0.994154903,0.033060768,0,1,1,1,1,1,1,0.386157702,0,0,0,0,0,1,1,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.005218464,0.401347327,1,1,1,1,1,0.018684136,1,210,3.435989897,1.167725843,0.959576785,1,10,0.01718822,1.515815101,0,0.075820444,0,0.006851412,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.953665105,0.883150469,0.004481195
464,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,0.961860167,0.035633336,0,1,1,1,1,1,1,0.462165217,0,0,0,0,0,1,0.193229774,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.316316417,5.468822204,1,1,1,1,1,0.024409888,1,210,3.435989897,1.167725843,0.959576785,1,10,0.113380851,0.436820587,0,0.088139355,0,0.106155111,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.944111436,1,2.18521E-13
465,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.966960825,0,1.066036562,0.042048969,0,1,1,1,1,1,1,0.113778394,0,0,0,0,0,0.776259003,1,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.005715535,1.043663852,1,1,1,1,1,0.39742467,1,210,3.435989897,1.167725843,0.959576785,1,10,0.014034717,0.683215038,0,0.189403317,0,0.007159826,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.917890376,0.914720851,0.007079974
466,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,1.069103042,0.038603824,0,1,1,1,1,1,1,0.277069847,0,0,0,0,0,0.185121346,0.251401987,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.031926833,0.606230027,1,1,1,1,1,0.578484144,1,210,3.435989897,1.167725843,0.959576785,1,10,0.121865719,0.902506958,0,0.017469353,0,0.014587049,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.904488991,0.895183983,4.04524E-13
467,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.954530581,0,1.041922886,0.040964709,0,1,1,1,1,1,1,1,0,0,0,0,0,0.187902047,0.768691236,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.19650802,1.937218491,1,1,1,1,1,0.198070666,1,210,3.435989897,1.167725843,0.959576785,1,10,0.016249132,0.366761706,0,0.104732387,0,0.14290896,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,1,0.810257765,0
468,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,1.019342123,0.036872928,0,1,1,1,1,1,1,0.129819204,0,0,0,0,0,1,1,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.010476479,0.631872231,1,1,1,1,1,0.031022482,1,210,3.435989897,1.167725843,0.959576785,1,10,0.116994284,6.519202348,0,0.035942646,0,0.070772666,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.976520944,0.82124543,0
469,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,6.583037797,0,1.031720709,0.043296922,0,1,1,1,1,1,1,1,0,0,0,0,0,0.806278652,0.231977611,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.005858398,3.420724399,1,1,1,1,1,0.105710441,1,210,3.435989897,1.167725843,0.959576785,1,10,0.013608262,0.282289214,0,0.049323961,0,0.001921244,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,1,0.703662808,0.000179637
470,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,1.289164885,0,1.047304963,0.034938489,0,1,1,1,1,1,1,0.260214582,0,0,0,0,0,0.260269207,0.513662177,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.00503787,1.118873001,1,1,1,1,1,0.01053813,1,210,3.435989897,1.167725843,0.959576785,1,10,0.009250464,1.185074644,0,0.086129093,0,1.427718618,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,1,0.954103311,0
471,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.986073319,0,1.077856401,0.037947167,0,1,1,1,1,1,1,1,0,0,0,0,0,0.625832761,0.469636592,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.00666841,0.85227695,1,1,1,1,1,0.018962696,1,210,3.435989897,1.167725843,0.959576785,1,10,0.045342914,0.260367604,0,0.009942897,0,0.125979227,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,1,0.84370277,0.000179637
472,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,1.066944146,0.039740531,0,1,1,1,1,1,1,0.904577875,0,0,0,0,0,0.144150035,0.594100423,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,1.188949859,1.188949859,1,1,1,1,1,0.003955436,1,210,3.435989897,1.167725843,0.959576785,1,10,0.058238295,2.437209298,0,0.088903038,0,0.00722799,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.841479254,0.888743447,9.88619E-13
473,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,2.658297815,0,1.159171876,0.043099047,0,1,1,1,1,1,1,1,0,0,0,0,0,0.998759055,0.225824529,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.001986459,0.357750448,1,1,1,1,1,0.012830661,1,210,3.435989897,1.167725843,0.959576785,1,10,0.149332685,0.926079061,0,0.252273507,0,0.0008023,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.898144894,0.973553083,0.014866613
474,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,1.002161519,0.040724961,0,1,1,1,1,1,1,0.872381817,0,0,0,0,0,0.114382474,1,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.000140414,2.945868839,1,1,1,1,1,0.006666086,1,210,3.435989897,1.167725843,0.959576785,1,10,0.081389949,4.962676543,0,5.514360422,0,0.038054194,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,1,0.84772401,7.05497E-14
475,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,1.470554197,0,0.924228098,0.042147913,0,1,1,1,1,1,1,0.106435658,0,0,0,0,0,0.10939873,0.201520144,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.010338111,6.988378303,1,1,1,1,1,0.005185782,1,210,3.435989897,1.167725843,0.959576785,1,10,0.036164987,0.574037814,0,4.043143317,0,0.654236159,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,1,0.792050686,0
476,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,3.81622847,0,0.963792762,0.039557654,0,1,1,1,1,1,1,0.312104157,0,0,0,0,0,1,0.35363338,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.076550276,0.976710939,1,1,1,1,1,0.030441912,1,210,3.435989897,1.167725843,0.959576785,1,10,0.022586405,1.666798343,0,0.14845431,0,0.034800666,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.933075354,0.962238292,2.69243E-13
477,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,0.980702014,0.054220606,0,1,1,1,1,1,1,0.450175488,0,0,0,0,0,1,0.650182625,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.003827979,0.963573386,1,1,1,1,1,0.637747133,1,210,3.435989897,1.167725843,0.959576785,1,10,0.074724565,0.795450254,0,0.167342039,0,0.337511001,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,1,0.879362386,6.93088E-09
478,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,0.854035095,0.036611241,0,1,1,1,1,1,1,0.630061105,0,0,0,0,0,1,0.254110473,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.001314515,0.235803882,1,1,1,1,1,0.019643286,1,210,3.435989897,1.167725843,0.959576785,1,10,0.008120218,0.577912748,0,2.790580834,0,3.065975802,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.909176133,0.903980735,6.48645E-13
